date,tsla,date,appl,date,F,date,nvda,date,msft
Date,Close,Date,Close,Date,Close,Date,Close,Date,Close
9/13/2017 16:00:00,73.25,9/13/2017 16:00:00,39.91,9/13/2017 16:00:00,11.62,9/13/2017 16:00:00,170.37,9/13/2017 16:00:00,75.21
9/14/2017 16:00:00,75.53,9/14/2017 16:00:00,39.57,9/14/2017 16:00:00,11.56,9/14/2017 16:00:00,169.4,9/14/2017 16:00:00,74.77
9/15/2017 16:00:00,75.96,9/15/2017 16:00:00,39.97,9/15/2017 16:00:00,11.62,9/15/2017 16:00:00,180.11,9/15/2017 16:00:00,75.31
9/18/2017 16:00:00,77,9/18/2017 16:00:00,39.67,9/18/2017 16:00:00,11.63,9/18/2017 16:00:00,187.55,9/18/2017 16:00:00,75.16
9/19/2017 16:00:00,75.02,9/19/2017 16:00:00,39.68,9/19/2017 16:00:00,11.72,9/19/2017 16:00:00,187.35,9/19/2017 16:00:00,75.44
9/20/2017 16:00:00,74.78,9/20/2017 16:00:00,39.02,9/20/2017 16:00:00,11.72,9/20/2017 16:00:00,185.84,9/20/2017 16:00:00,74.94
9/21/2017 16:00:00,73.3,9/21/2017 16:00:00,38.35,9/21/2017 16:00:00,11.72,9/21/2017 16:00:00,180.76,9/21/2017 16:00:00,74.21
9/22/2017 16:00:00,70.22,9/22/2017 16:00:00,37.97,9/22/2017 16:00:00,11.84,9/22/2017 16:00:00,179,9/22/2017 16:00:00,74.41
9/25/2017 16:00:00,69,9/25/2017 16:00:00,37.64,9/25/2017 16:00:00,11.94,9/25/2017 16:00:00,171,9/25/2017 16:00:00,73.26
9/26/2017 16:00:00,69.05,9/26/2017 16:00:00,38.28,9/26/2017 16:00:00,11.93,9/26/2017 16:00:00,171.96,9/26/2017 16:00:00,73.26
9/27/2017 16:00:00,68.19,9/27/2017 16:00:00,38.56,9/27/2017 16:00:00,11.95,9/27/2017 16:00:00,175.73,9/27/2017 16:00:00,73.85
9/28/2017 16:00:00,67.92,9/28/2017 16:00:00,38.32,9/28/2017 16:00:00,11.96,9/28/2017 16:00:00,175.68,9/28/2017 16:00:00,73.87
9/29/2017 16:00:00,68.22,9/29/2017 16:00:00,38.53,9/29/2017 16:00:00,11.97,9/29/2017 16:00:00,178.77,9/29/2017 16:00:00,74.49
10/2/2017 16:00:00,68.31,10/2/2017 16:00:00,38.45,10/2/2017 16:00:00,12.09,10/2/2017 16:00:00,179,10/2/2017 16:00:00,74.61
10/3/2017 16:00:00,69.63,10/3/2017 16:00:00,38.62,10/3/2017 16:00:00,12.34,10/3/2017 16:00:00,179.37,10/3/2017 16:00:00,74.26
10/4/2017 16:00:00,71,10/4/2017 16:00:00,38.37,10/4/2017 16:00:00,12.3,10/4/2017 16:00:00,180.87,10/4/2017 16:00:00,74.69
10/5/2017 16:00:00,71.07,10/5/2017 16:00:00,38.85,10/5/2017 16:00:00,12.25,10/5/2017 16:00:00,180.77,10/5/2017 16:00:00,75.97
10/6/2017 16:00:00,71.38,10/6/2017 16:00:00,38.83,10/6/2017 16:00:00,12.31,10/6/2017 16:00:00,181.3,10/6/2017 16:00:00,76
10/9/2017 16:00:00,68.59,10/9/2017 16:00:00,38.96,10/9/2017 16:00:00,12.34,10/9/2017 16:00:00,185.39,10/9/2017 16:00:00,76.29
10/10/2017 16:00:00,71.12,10/10/2017 16:00:00,38.98,10/10/2017 16:00:00,12.39,10/10/2017 16:00:00,188.93,10/10/2017 16:00:00,76.29
10/11/2017 16:00:00,70.92,10/11/2017 16:00:00,39.14,10/11/2017 16:00:00,12.38,10/11/2017 16:00:00,190.94,10/11/2017 16:00:00,76.42
10/12/2017 16:00:00,71.14,10/12/2017 16:00:00,39,10/12/2017 16:00:00,12.12,10/12/2017 16:00:00,191.03,10/12/2017 16:00:00,77.12
10/13/2017 16:00:00,71.11,10/13/2017 16:00:00,39.25,10/13/2017 16:00:00,12.05,10/13/2017 16:00:00,194.59,10/13/2017 16:00:00,77.49
10/16/2017 16:00:00,70.12,10/16/2017 16:00:00,39.97,10/16/2017 16:00:00,12.12,10/16/2017 16:00:00,197.93,10/16/2017 16:00:00,77.65
10/17/2017 16:00:00,71.15,10/17/2017 16:00:00,40.12,10/17/2017 16:00:00,12.27,10/17/2017 16:00:00,197.75,10/17/2017 16:00:00,77.59
10/18/2017 16:00:00,71.93,10/18/2017 16:00:00,39.94,10/18/2017 16:00:00,12.19,10/18/2017 16:00:00,197.58,10/18/2017 16:00:00,77.61
10/19/2017 16:00:00,70.36,10/19/2017 16:00:00,38.99,10/19/2017 16:00:00,12.23,10/19/2017 16:00:00,197.8,10/19/2017 16:00:00,77.91
10/20/2017 16:00:00,69.02,10/20/2017 16:00:00,39.06,10/20/2017 16:00:00,12.1,10/20/2017 16:00:00,196.9,10/20/2017 16:00:00,78.81
10/23/2017 16:00:00,67.4,10/23/2017 16:00:00,39.04,10/23/2017 16:00:00,12.04,10/23/2017 16:00:00,196.62,10/23/2017 16:00:00,78.83
10/24/2017 16:00:00,67.47,10/24/2017 16:00:00,39.28,10/24/2017 16:00:00,12.19,10/24/2017 16:00:00,198.68,10/24/2017 16:00:00,78.86
10/25/2017 16:00:00,65.17,10/25/2017 16:00:00,39.1,10/25/2017 16:00:00,12.04,10/25/2017 16:00:00,193.66,10/25/2017 16:00:00,78.63
10/26/2017 16:00:00,65.23,10/26/2017 16:00:00,39.35,10/26/2017 16:00:00,12.27,10/26/2017 16:00:00,195.69,10/26/2017 16:00:00,78.76
10/27/2017 16:00:00,64.17,10/27/2017 16:00:00,40.76,10/27/2017 16:00:00,12.06,10/27/2017 16:00:00,201.86,10/27/2017 16:00:00,83.81
10/30/2017 16:00:00,64.02,10/30/2017 16:00:00,41.68,10/30/2017 16:00:00,12.1,10/30/2017 16:00:00,203.84,10/30/2017 16:00:00,83.89
10/31/2017 16:00:00,66.31,10/31/2017 16:00:00,42.26,10/31/2017 16:00:00,12.27,10/31/2017 16:00:00,206.81,10/31/2017 16:00:00,83.18
11/1/2017 16:00:00,64.22,11/1/2017 16:00:00,41.72,11/1/2017 16:00:00,12.35,11/1/2017 16:00:00,207.2,11/1/2017 16:00:00,83.18
11/2/2017 16:00:00,59.85,11/2/2017 16:00:00,42.03,11/2/2017 16:00:00,12.42,11/2/2017 16:00:00,205.94,11/2/2017 16:00:00,84.05
11/3/2017 16:00:00,61.22,11/3/2017 16:00:00,43.13,11/3/2017 16:00:00,12.36,11/3/2017 16:00:00,208.69,11/3/2017 16:00:00,84.14
11/6/2017 16:00:00,60.56,11/6/2017 16:00:00,43.56,11/6/2017 16:00:00,12.33,11/6/2017 16:00:00,209.63,11/6/2017 16:00:00,84.47
11/7/2017 16:00:00,61.21,11/7/2017 16:00:00,43.7,11/7/2017 16:00:00,12.16,11/7/2017 16:00:00,212.03,11/7/2017 16:00:00,84.27
11/8/2017 16:00:00,60.88,11/8/2017 16:00:00,44.06,11/8/2017 16:00:00,12.06,11/8/2017 16:00:00,209.16,11/8/2017 16:00:00,84.56
11/9/2017 16:00:00,60.6,11/9/2017 16:00:00,43.97,11/9/2017 16:00:00,12.04,11/9/2017 16:00:00,205.32,11/9/2017 16:00:00,84.09
11/10/2017 16:00:00,60.6,11/10/2017 16:00:00,43.67,11/10/2017 16:00:00,12.01,11/10/2017 16:00:00,216.14,11/10/2017 16:00:00,83.87
11/13/2017 16:00:00,63.08,11/13/2017 16:00:00,43.49,11/13/2017 16:00:00,12.16,11/13/2017 16:00:00,212.63,11/13/2017 16:00:00,83.93
11/14/2017 16:00:00,61.74,11/14/2017 16:00:00,42.84,11/14/2017 16:00:00,12.02,11/14/2017 16:00:00,214.18,11/14/2017 16:00:00,84.05
11/15/2017 16:00:00,62.26,11/15/2017 16:00:00,42.27,11/15/2017 16:00:00,12,11/15/2017 16:00:00,209.98,11/15/2017 16:00:00,82.98
11/16/2017 16:00:00,62.5,11/16/2017 16:00:00,42.78,11/16/2017 16:00:00,12.04,11/16/2017 16:00:00,211.61,11/16/2017 16:00:00,83.2
11/17/2017 16:00:00,63.01,11/17/2017 16:00:00,42.54,11/17/2017 16:00:00,12.01,11/17/2017 16:00:00,211.36,11/17/2017 16:00:00,82.4
11/20/2017 16:00:00,61.75,11/20/2017 16:00:00,42.5,11/20/2017 16:00:00,12.13,11/20/2017 16:00:00,214.08,11/20/2017 16:00:00,82.53
11/21/2017 16:00:00,63.56,11/21/2017 16:00:00,43.29,11/21/2017 16:00:00,12.12,11/21/2017 16:00:00,216.05,11/21/2017 16:00:00,83.72
11/22/2017 16:00:00,62.52,11/22/2017 16:00:00,43.74,11/22/2017 16:00:00,12.07,11/22/2017 16:00:00,214.93,11/22/2017 16:00:00,83.11
11/24/2017 13:00:00,63.11,11/24/2017 13:00:00,43.74,11/24/2017 13:00:00,12.1,11/24/2017 13:00:00,216.96,11/24/2017 13:00:00,83.26
11/27/2017 16:00:00,63.36,11/27/2017 16:00:00,43.52,11/27/2017 16:00:00,12.11,11/27/2017 16:00:00,214.14,11/27/2017 16:00:00,83.87
11/28/2017 16:00:00,63.51,11/28/2017 16:00:00,43.27,11/28/2017 16:00:00,12.21,11/28/2017 16:00:00,210.71,11/28/2017 16:00:00,84.88
11/29/2017 16:00:00,61.51,11/29/2017 16:00:00,42.37,11/29/2017 16:00:00,12.56,11/29/2017 16:00:00,196.42,11/29/2017 16:00:00,83.34
11/30/2017 16:00:00,61.77,11/30/2017 16:00:00,42.96,11/30/2017 16:00:00,12.52,11/30/2017 16:00:00,200.71,11/30/2017 16:00:00,84.17
12/1/2017 16:00:00,61.31,12/1/2017 16:00:00,42.76,12/1/2017 16:00:00,12.58,12/1/2017 16:00:00,197.68,12/1/2017 16:00:00,84.26
12/4/2017 16:00:00,61.04,12/4/2017 16:00:00,42.45,12/4/2017 16:00:00,12.63,12/4/2017 16:00:00,186.66,12/4/2017 16:00:00,81.08
12/5/2017 16:00:00,60.74,12/5/2017 16:00:00,42.41,12/5/2017 16:00:00,12.43,12/5/2017 16:00:00,187.74,12/5/2017 16:00:00,81.59
12/6/2017 16:00:00,62.65,12/6/2017 16:00:00,42.25,12/6/2017 16:00:00,12.38,12/6/2017 16:00:00,189.26,12/6/2017 16:00:00,82.78
12/7/2017 16:00:00,62.25,12/7/2017 16:00:00,42.33,12/7/2017 16:00:00,12.53,12/7/2017 16:00:00,191.99,12/7/2017 16:00:00,82.49
12/8/2017 16:00:00,63.03,12/8/2017 16:00:00,42.34,12/8/2017 16:00:00,12.61,12/8/2017 16:00:00,191.49,12/8/2017 16:00:00,84.16
12/11/2017 16:00:00,65.78,12/11/2017 16:00:00,43.17,12/11/2017 16:00:00,12.58,12/11/2017 16:00:00,194.66,12/11/2017 16:00:00,85.23
12/12/2017 16:00:00,68.21,12/12/2017 16:00:00,42.93,12/12/2017 16:00:00,12.6,12/12/2017 16:00:00,190.84,12/12/2017 16:00:00,85.58
12/13/2017 16:00:00,67.81,12/13/2017 16:00:00,43.07,12/13/2017 16:00:00,12.63,12/13/2017 16:00:00,186.18,12/13/2017 16:00:00,85.35
12/14/2017 16:00:00,67.58,12/14/2017 16:00:00,43.06,12/14/2017 16:00:00,12.46,12/14/2017 16:00:00,186.47,12/14/2017 16:00:00,84.69
12/15/2017 16:00:00,68.69,12/15/2017 16:00:00,43.49,12/15/2017 16:00:00,12.58,12/15/2017 16:00:00,191.56,12/15/2017 16:00:00,86.85
12/18/2017 16:00:00,67.77,12/18/2017 16:00:00,44.11,12/18/2017 16:00:00,12.66,12/18/2017 16:00:00,197.9,12/18/2017 16:00:00,86.38
12/19/2017 16:00:00,66.22,12/19/2017 16:00:00,43.64,12/19/2017 16:00:00,12.69,12/19/2017 16:00:00,196.11,12/19/2017 16:00:00,85.83
12/20/2017 16:00:00,65.8,12/20/2017 16:00:00,43.59,12/20/2017 16:00:00,12.72,12/20/2017 16:00:00,196.8,12/20/2017 16:00:00,85.52
12/21/2017 16:00:00,66.33,12/21/2017 16:00:00,43.75,12/21/2017 16:00:00,12.63,12/21/2017 16:00:00,195.89,12/21/2017 16:00:00,85.5
12/22/2017 16:00:00,65.04,12/22/2017 16:00:00,43.75,12/22/2017 16:00:00,12.58,12/22/2017 16:00:00,195.27,12/22/2017 16:00:00,85.51
12/26/2017 16:00:00,63.46,12/26/2017 16:00:00,42.64,12/26/2017 16:00:00,12.6,12/26/2017 16:00:00,197.44,12/26/2017 16:00:00,85.4
12/27/2017 16:00:00,62.33,12/27/2017 16:00:00,42.65,12/27/2017 16:00:00,12.5,12/27/2017 16:00:00,197.17,12/27/2017 16:00:00,85.71
12/28/2017 16:00:00,63.07,12/28/2017 16:00:00,42.77,12/28/2017 16:00:00,12.58,12/28/2017 16:00:00,197.4,12/28/2017 16:00:00,85.72
12/29/2017 16:00:00,62.27,12/29/2017 16:00:00,42.31,12/29/2017 16:00:00,12.49,12/29/2017 16:00:00,193.5,12/29/2017 16:00:00,85.54
1/2/2018 16:00:00,64.11,1/2/2018 16:00:00,43.07,1/2/2018 16:00:00,12.66,1/2/2018 16:00:00,199.35,1/2/2018 16:00:00,85.95
1/3/2018 16:00:00,63.45,1/3/2018 16:00:00,43.06,1/3/2018 16:00:00,12.76,1/3/2018 16:00:00,212.47,1/3/2018 16:00:00,86.35
1/4/2018 16:00:00,62.92,1/4/2018 16:00:00,43.26,1/4/2018 16:00:00,12.98,1/4/2018 16:00:00,213.59,1/4/2018 16:00:00,87.11
1/5/2018 16:00:00,63.32,1/5/2018 16:00:00,43.75,1/5/2018 16:00:00,13.2,1/5/2018 16:00:00,215.4,1/5/2018 16:00:00,88.19
1/8/2018 16:00:00,67.28,1/8/2018 16:00:00,43.59,1/8/2018 16:00:00,13.15,1/8/2018 16:00:00,222,1/8/2018 16:00:00,88.28
1/9/2018 16:00:00,66.74,1/9/2018 16:00:00,43.58,1/9/2018 16:00:00,13.08,1/9/2018 16:00:00,221.94,1/9/2018 16:00:00,88.22
1/10/2018 16:00:00,66.96,1/10/2018 16:00:00,43.57,1/10/2018 16:00:00,13.03,1/10/2018 16:00:00,223.68,1/10/2018 16:00:00,87.82
1/11/2018 16:00:00,67.59,1/11/2018 16:00:00,43.82,1/11/2018 16:00:00,13.16,1/11/2018 16:00:00,224.08,1/11/2018 16:00:00,88.08
1/12/2018 16:00:00,67.24,1/12/2018 16:00:00,44.27,1/12/2018 16:00:00,13.23,1/12/2018 16:00:00,222.98,1/12/2018 16:00:00,89.6
1/16/2018 16:00:00,68.01,1/16/2018 16:00:00,44.05,1/16/2018 16:00:00,13.1,1/16/2018 16:00:00,220.11,1/16/2018 16:00:00,88.35
1/17/2018 16:00:00,69.43,1/17/2018 16:00:00,44.78,1/17/2018 16:00:00,12.18,1/17/2018 16:00:00,224.72,1/17/2018 16:00:00,90.14
1/18/2018 16:00:00,68.91,1/18/2018 16:00:00,44.82,1/18/2018 16:00:00,12.07,1/18/2018 16:00:00,224.44,1/18/2018 16:00:00,90.1
1/19/2018 16:00:00,70,1/19/2018 16:00:00,44.62,1/19/2018 16:00:00,12,1/19/2018 16:00:00,230.11,1/19/2018 16:00:00,90
1/22/2018 16:00:00,70.31,1/22/2018 16:00:00,44.25,1/22/2018 16:00:00,12.02,1/22/2018 16:00:00,233.69,1/22/2018 16:00:00,91.61
1/23/2018 16:00:00,70.56,1/23/2018 16:00:00,44.26,1/23/2018 16:00:00,11.96,1/23/2018 16:00:00,238.91,1/23/2018 16:00:00,91.9
1/24/2018 16:00:00,69.18,1/24/2018 16:00:00,43.56,1/24/2018 16:00:00,12.05,1/24/2018 16:00:00,235.8,1/24/2018 16:00:00,91.82
1/25/2018 16:00:00,67.53,1/25/2018 16:00:00,42.78,1/25/2018 16:00:00,11.57,1/25/2018 16:00:00,236.35,1/25/2018 16:00:00,92.33
1/26/2018 16:00:00,68.57,1/26/2018 16:00:00,42.88,1/26/2018 16:00:00,11.65,1/26/2018 16:00:00,243.33,1/26/2018 16:00:00,94.06
1/29/2018 16:00:00,69.91,1/29/2018 16:00:00,41.99,1/29/2018 16:00:00,11.12,1/29/2018 16:00:00,246.85,1/29/2018 16:00:00,93.92
1/30/2018 16:00:00,69.16,1/30/2018 16:00:00,41.74,1/30/2018 16:00:00,11.06,1/30/2018 16:00:00,242.72,1/30/2018 16:00:00,92.74
1/31/2018 16:00:00,70.86,1/31/2018 16:00:00,41.86,1/31/2018 16:00:00,10.97,1/31/2018 16:00:00,245.8,1/31/2018 16:00:00,95.01
2/1/2018 16:00:00,69.85,2/1/2018 16:00:00,41.95,2/1/2018 16:00:00,10.92,2/1/2018 16:00:00,240.5,2/1/2018 16:00:00,94.26
2/2/2018 16:00:00,68.75,2/2/2018 16:00:00,40.13,2/2/2018 16:00:00,10.71,2/2/2018 16:00:00,233.52,2/2/2018 16:00:00,91.78
2/5/2018 16:00:00,66.63,2/5/2018 16:00:00,39.12,2/5/2018 16:00:00,10.24,2/5/2018 16:00:00,213.7,2/5/2018 16:00:00,88
2/6/2018 16:00:00,66.79,2/6/2018 16:00:00,40.76,2/6/2018 16:00:00,10.76,2/6/2018 16:00:00,225.58,2/6/2018 16:00:00,91.33
2/7/2018 16:00:00,69,2/7/2018 16:00:00,39.89,2/7/2018 16:00:00,10.76,2/7/2018 16:00:00,228.8,2/7/2018 16:00:00,89.61
2/8/2018 16:00:00,63.05,2/8/2018 16:00:00,38.79,2/8/2018 16:00:00,10.43,2/8/2018 16:00:00,217.52,2/8/2018 16:00:00,85.01
2/9/2018 16:00:00,62.08,2/9/2018 16:00:00,39.1,2/9/2018 16:00:00,10.53,2/9/2018 16:00:00,232.08,2/9/2018 16:00:00,88.18
2/12/2018 16:00:00,63.15,2/12/2018 16:00:00,40.68,2/12/2018 16:00:00,10.7,2/12/2018 16:00:00,228.03,2/12/2018 16:00:00,89.13
2/13/2018 16:00:00,64.73,2/13/2018 16:00:00,41.09,2/13/2018 16:00:00,10.59,2/13/2018 16:00:00,232.63,2/13/2018 16:00:00,89.83
2/14/2018 16:00:00,64.46,2/14/2018 16:00:00,41.84,2/14/2018 16:00:00,10.74,2/14/2018 16:00:00,241.42,2/14/2018 16:00:00,90.81
2/15/2018 16:00:00,66.81,2/15/2018 16:00:00,43.25,2/15/2018 16:00:00,10.76,2/15/2018 16:00:00,246.5,2/15/2018 16:00:00,92.66
2/16/2018 16:00:00,67.1,2/16/2018 16:00:00,43.11,2/16/2018 16:00:00,10.61,2/16/2018 16:00:00,243.84,2/16/2018 16:00:00,92
2/20/2018 16:00:00,66.95,2/20/2018 16:00:00,42.96,2/20/2018 16:00:00,10.63,2/20/2018 16:00:00,249.08,2/20/2018 16:00:00,92.72
2/21/2018 16:00:00,66.66,2/21/2018 16:00:00,42.77,2/21/2018 16:00:00,10.6,2/21/2018 16:00:00,241.51,2/21/2018 16:00:00,91.49
2/22/2018 16:00:00,69.23,2/22/2018 16:00:00,43.13,2/22/2018 16:00:00,10.63,2/22/2018 16:00:00,242.15,2/22/2018 16:00:00,91.73
2/23/2018 16:00:00,70.41,2/23/2018 16:00:00,43.88,2/23/2018 16:00:00,10.7,2/23/2018 16:00:00,245.93,2/23/2018 16:00:00,94.06
2/26/2018 16:00:00,71.48,2/26/2018 16:00:00,44.74,2/26/2018 16:00:00,10.89,2/26/2018 16:00:00,246.58,2/26/2018 16:00:00,95.42
2/27/2018 16:00:00,70.2,2/27/2018 16:00:00,44.6,2/27/2018 16:00:00,10.61,2/27/2018 16:00:00,246.06,2/27/2018 16:00:00,94.2
2/28/2018 16:00:00,68.61,2/28/2018 16:00:00,44.53,2/28/2018 16:00:00,10.61,2/28/2018 16:00:00,242,2/28/2018 16:00:00,93.77
3/1/2018 16:00:00,66.19,3/1/2018 16:00:00,43.75,3/1/2018 16:00:00,10.29,3/1/2018 16:00:00,232.21,3/1/2018 16:00:00,92.85
3/2/2018 16:00:00,67.02,3/2/2018 16:00:00,44.05,3/2/2018 16:00:00,10.4,3/2/2018 16:00:00,236.54,3/2/2018 16:00:00,93.05
3/5/2018 16:00:00,66.67,3/5/2018 16:00:00,44.21,3/5/2018 16:00:00,10.58,3/5/2018 16:00:00,235.65,3/5/2018 16:00:00,93.64
3/6/2018 16:00:00,65.64,3/6/2018 16:00:00,44.17,3/6/2018 16:00:00,10.63,3/6/2018 16:00:00,242.16,3/6/2018 16:00:00,93.32
3/7/2018 16:00:00,66.46,3/7/2018 16:00:00,43.76,3/7/2018 16:00:00,10.63,3/7/2018 16:00:00,241.84,3/7/2018 16:00:00,93.86
3/8/2018 16:00:00,65.82,3/8/2018 16:00:00,44.24,3/8/2018 16:00:00,10.61,3/8/2018 16:00:00,241.18,3/8/2018 16:00:00,94.43
3/9/2018 16:00:00,65.43,3/9/2018 16:00:00,45,3/9/2018 16:00:00,10.73,3/9/2018 16:00:00,245.33,3/9/2018 16:00:00,96.54
3/12/2018 16:00:00,69.1,3/12/2018 16:00:00,45.43,3/12/2018 16:00:00,10.81,3/12/2018 16:00:00,249.76,3/12/2018 16:00:00,96.77
3/13/2018 16:00:00,68.37,3/13/2018 16:00:00,44.99,3/13/2018 16:00:00,10.78,3/13/2018 16:00:00,247.71,3/13/2018 16:00:00,94.41
3/14/2018 16:00:00,65.33,3/14/2018 16:00:00,44.61,3/14/2018 16:00:00,11.02,3/14/2018 16:00:00,248.74,3/14/2018 16:00:00,93.85
3/15/2018 16:00:00,65.12,3/15/2018 16:00:00,44.66,3/15/2018 16:00:00,11.07,3/15/2018 16:00:00,249.34,3/15/2018 16:00:00,94.18
3/16/2018 16:00:00,64.27,3/16/2018 16:00:00,44.51,3/16/2018 16:00:00,11.15,3/16/2018 16:00:00,250.48,3/16/2018 16:00:00,94.6
3/19/2018 16:00:00,62.71,3/19/2018 16:00:00,43.83,3/19/2018 16:00:00,11.01,3/19/2018 16:00:00,241,3/19/2018 16:00:00,92.89
3/20/2018 16:00:00,62.11,3/20/2018 16:00:00,43.81,3/20/2018 16:00:00,10.99,3/20/2018 16:00:00,249.58,3/20/2018 16:00:00,93.13
3/21/2018 16:00:00,63.31,3/21/2018 16:00:00,42.82,3/21/2018 16:00:00,11.1,3/21/2018 16:00:00,248.56,3/21/2018 16:00:00,92.48
3/22/2018 16:00:00,61.82,3/22/2018 16:00:00,42.21,3/22/2018 16:00:00,10.75,3/22/2018 16:00:00,241.85,3/22/2018 16:00:00,89.79
3/23/2018 16:00:00,60.31,3/23/2018 16:00:00,41.24,3/23/2018 16:00:00,10.56,3/23/2018 16:00:00,232.97,3/23/2018 16:00:00,87.18
3/26/2018 16:00:00,60.84,3/26/2018 16:00:00,43.19,3/26/2018 16:00:00,10.83,3/26/2018 16:00:00,244.48,3/26/2018 16:00:00,93.78
3/27/2018 16:00:00,55.84,3/27/2018 16:00:00,42.09,3/27/2018 16:00:00,10.83,3/27/2018 16:00:00,225.52,3/27/2018 16:00:00,89.47
3/28/2018 16:00:00,51.56,3/28/2018 16:00:00,41.62,3/28/2018 16:00:00,10.86,3/28/2018 16:00:00,221.35,3/28/2018 16:00:00,89.39
3/29/2018 16:00:00,53.23,3/29/2018 16:00:00,41.95,3/29/2018 16:00:00,11.08,3/29/2018 16:00:00,231.59,3/29/2018 16:00:00,91.27
4/2/2018 16:00:00,50.5,4/2/2018 16:00:00,41.67,4/2/2018 16:00:00,10.86,4/2/2018 16:00:00,221.05,4/2/2018 16:00:00,88.52
4/3/2018 16:00:00,53.51,4/3/2018 16:00:00,42.1,4/3/2018 16:00:00,11.15,4/3/2018 16:00:00,225.35,4/3/2018 16:00:00,89.71
4/4/2018 16:00:00,57.39,4/4/2018 16:00:00,42.9,4/4/2018 16:00:00,11.33,4/4/2018 16:00:00,226.24,4/4/2018 16:00:00,92.33
4/5/2018 16:00:00,61.14,4/5/2018 16:00:00,43.2,4/5/2018 16:00:00,11.35,4/5/2018 16:00:00,221.38,4/5/2018 16:00:00,92.38
4/6/2018 16:00:00,59.86,4/6/2018 16:00:00,42.1,4/6/2018 16:00:00,11.18,4/6/2018 16:00:00,214.25,4/6/2018 16:00:00,90.23
4/9/2018 16:00:00,57.93,4/9/2018 16:00:00,42.51,4/9/2018 16:00:00,11.25,4/9/2018 16:00:00,215.41,4/9/2018 16:00:00,90.77
4/10/2018 16:00:00,60.94,4/10/2018 16:00:00,43.31,4/10/2018 16:00:00,11.45,4/10/2018 16:00:00,227.91,4/10/2018 16:00:00,92.88
4/11/2018 16:00:00,60.19,4/11/2018 16:00:00,43.11,4/11/2018 16:00:00,11.43,4/11/2018 16:00:00,226.24,4/11/2018 16:00:00,91.86
4/12/2018 16:00:00,58.82,4/12/2018 16:00:00,43.54,4/12/2018 16:00:00,11.31,4/12/2018 16:00:00,234.6,4/12/2018 16:00:00,93.58
4/13/2018 16:00:00,60.07,4/13/2018 16:00:00,43.68,4/13/2018 16:00:00,11.28,4/13/2018 16:00:00,231.5,4/13/2018 16:00:00,93.08
4/16/2018 16:00:00,58.24,4/16/2018 16:00:00,43.96,4/16/2018 16:00:00,11.38,4/16/2018 16:00:00,231.49,4/16/2018 16:00:00,94.17
4/17/2018 16:00:00,58.24,4/17/2018 16:00:00,44.56,4/17/2018 16:00:00,11.38,4/17/2018 16:00:00,237.54,4/17/2018 16:00:00,96.07
4/18/2018 16:00:00,58.67,4/18/2018 16:00:00,44.46,4/18/2018 16:00:00,11.33,4/18/2018 16:00:00,236.37,4/18/2018 16:00:00,96.44
4/19/2018 16:00:00,60.02,4/19/2018 16:00:00,43.2,4/19/2018 16:00:00,10.96,4/19/2018 16:00:00,229.04,4/19/2018 16:00:00,96.11
4/20/2018 16:00:00,58.05,4/20/2018 16:00:00,41.43,4/20/2018 16:00:00,10.82,4/20/2018 16:00:00,228.71,4/20/2018 16:00:00,95
4/23/2018 16:00:00,56.67,4/23/2018 16:00:00,41.31,4/23/2018 16:00:00,11.04,4/23/2018 16:00:00,223.88,4/23/2018 16:00:00,95.35
4/24/2018 16:00:00,56.69,4/24/2018 16:00:00,40.74,4/24/2018 16:00:00,10.96,4/24/2018 16:00:00,221.2,4/24/2018 16:00:00,93.12
4/25/2018 16:00:00,56.14,4/25/2018 16:00:00,40.91,4/25/2018 16:00:00,11.11,4/25/2018 16:00:00,216.66,4/25/2018 16:00:00,92.31
4/26/2018 16:00:00,57.1,4/26/2018 16:00:00,41.06,4/26/2018 16:00:00,11.43,4/26/2018 16:00:00,225.22,4/26/2018 16:00:00,94.26
4/27/2018 16:00:00,58.82,4/27/2018 16:00:00,40.58,4/27/2018 16:00:00,11.49,4/27/2018 16:00:00,226.33,4/27/2018 16:00:00,95.82
4/30/2018 16:00:00,58.78,4/30/2018 16:00:00,41.32,4/30/2018 16:00:00,11.24,4/30/2018 16:00:00,224.9,4/30/2018 16:00:00,93.52
5/1/2018 16:00:00,59.98,5/1/2018 16:00:00,42.28,5/1/2018 16:00:00,11.26,5/1/2018 16:00:00,227.14,5/1/2018 16:00:00,95
5/2/2018 16:00:00,60.23,5/2/2018 16:00:00,44.14,5/2/2018 16:00:00,11.21,5/2/2018 16:00:00,226.31,5/2/2018 16:00:00,93.51
5/3/2018 16:00:00,56.89,5/3/2018 16:00:00,44.22,5/3/2018 16:00:00,11.2,5/3/2018 16:00:00,232.99,5/3/2018 16:00:00,94.07
5/4/2018 16:00:00,58.82,5/4/2018 16:00:00,45.96,5/4/2018 16:00:00,11.36,5/4/2018 16:00:00,239.06,5/4/2018 16:00:00,95.16
5/7/2018 16:00:00,60.55,5/7/2018 16:00:00,46.29,5/7/2018 16:00:00,11.34,5/7/2018 16:00:00,248.68,5/7/2018 16:00:00,96.22
5/8/2018 16:00:00,60.39,5/8/2018 16:00:00,46.51,5/8/2018 16:00:00,11.27,5/8/2018 16:00:00,250.4,5/8/2018 16:00:00,95.81
